duration,maxGrip,maxGripTime,maxGripTimeRel,condition,type,period,gripType,num,file,obsisSubj,obsisSession,obsisTrial,fins,stick,stickcm,orientation,stickcmCentered,stickFiveRef,stickNineRef,stickElevenRef,finsSumCoded,X1,Lcat
0.491666667,96.66103693,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_090/GRI_090-SESSION_002-TRIAL_008.csv,90,2,8,open,nine,9,horizontal,1,nine,nine,nine,open,1360,Speakers
0.491666667,97.70156136,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_090/GRI_090-SESSION_002-TRIAL_008.csv,90,2,8,closed,nine,9,horizontal,1,nine,nine,nine,closed,1361,Speakers
0.516666667,120.4405027,0.283333333,0.548387097,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_090/GRI_090-SESSION_002-TRIAL_008.csv,90,2,8,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1363,Speakers
0.533333333,111.2657161,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_090/GRI_090-SESSION_002-TRIAL_008.csv,90,2,8,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1364,Speakers
0.491666667,59.22010482,0,0,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,open,five,5,horizontal,-3,five,five,five,open,1366,Speakers
0.433333333,51.93787424,0,0,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,closed,five,5,horizontal,-3,five,five,five,closed,1367,Speakers
0.433333333,70.02807877,0.058333333,0.134615385,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,open,seven,7,horizontal,-1,seven,seven,seven,open,1369,Speakers
0.691666667,72.27763449,0,0,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1370,Speakers
0.608333333,93.22776105,0.1,0.164383562,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,open,nine,9,horizontal,1,nine,nine,nine,open,1372,Speakers
0.6,89.40576058,0.008333333,0.013888889,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,closed,nine,9,horizontal,1,nine,nine,nine,closed,1373,Speakers
0.491666667,120.3070453,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1375,Speakers
0.516666667,100.9026949,0.008333333,0.016129032,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_001.csv,91,1,1,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1376,Speakers
0.508333333,65.79222874,0,0,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,open,five,5,horizontal,-3,five,five,five,open,1378,Speakers
0.45,56.94084191,0.1,0.222222222,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,closed,five,5,horizontal,-3,five,five,five,closed,1379,Speakers
0.45,80.97132876,0,0,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,open,seven,7,horizontal,-1,seven,seven,seven,open,1381,Speakers
0.533333333,67.60910155,0.4,0.75,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1382,Speakers
0.516666667,96.71758567,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,open,nine,9,horizontal,1,nine,nine,nine,open,1384,Speakers
0.55,92.18105741,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,closed,nine,9,horizontal,1,nine,nine,nine,closed,1385,Speakers
0.516666667,122.311365,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1387,Speakers
0.533333333,112.1149952,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_002.csv,91,1,2,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1388,Speakers
0.5,61.54077092,0.108333333,0.216666667,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,open,five,5,horizontal,-3,five,five,five,open,1390,Speakers
0.575,63.87062207,0,0,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,closed,five,5,horizontal,-3,five,five,five,closed,1391,Speakers
0.55,81.23963997,0,0,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,open,seven,7,horizontal,-1,seven,seven,seven,open,1393,Speakers
0.533333333,82.21820964,0.408333333,0.765625,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1394,Speakers
0.491666667,83.67833271,0.491666667,1,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,open,nine,9,horizontal,1,nine,nine,nine,open,1396,Speakers
0.575,99.03549292,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,closed,nine,9,horizontal,1,nine,nine,nine,closed,1397,Speakers
0.508333333,117.7808224,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1399,Speakers
0.491666667,114.8676913,0.025,0.050847458,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_003.csv,91,1,3,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1400,Speakers
0.475,62.80256139,0.025,0.052631579,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,open,five,5,horizontal,-3,five,five,five,open,1402,Speakers
0.491666667,67.29781789,0,0,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,closed,five,5,horizontal,-3,five,five,five,closed,1403,Speakers
0.533333333,80.25008064,0.108333333,0.203125,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,open,seven,7,horizontal,-1,seven,seven,seven,open,1405,Speakers
0.491666667,81.19458714,0.025,0.050847458,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1406,Speakers
0.533333333,106.7096881,0.175,0.328125,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,open,nine,9,horizontal,1,nine,nine,nine,open,1408,Speakers
0.491666667,96.01099842,0.091666667,0.186440678,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,closed,nine,9,horizontal,1,nine,nine,nine,closed,1409,Speakers
0.55,130.3275216,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1411,Speakers
0.433333333,111.4319818,0.016666667,0.038461538,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_001-TRIAL_004.csv,91,1,4,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1412,Speakers
0.433333333,56.46002093,0.258333333,0.596153846,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,open,five,5,horizontal,-3,five,five,five,open,1414,Speakers
0.491666667,52.54372695,0.491666667,1,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,closed,five,5,horizontal,-3,five,five,five,closed,1415,Speakers
0.45,82.25845486,0.058333333,0.12962963,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,open,seven,7,horizontal,-1,seven,seven,seven,open,1417,Speakers
0.366666667,68.24113779,0.166666667,0.454545455,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1418,Speakers
0.45,95.08373763,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,open,nine,9,horizontal,1,nine,nine,nine,open,1420,Speakers
0.35,95.18284929,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,closed,nine,9,horizontal,1,nine,nine,nine,closed,1421,Speakers
0.533333333,123.9505275,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1423,Speakers
0.408333333,125.4988866,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_005.csv,91,2,5,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1424,Speakers
0.408333333,56.62835143,0.191666667,0.469387755,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,open,five,5,horizontal,-3,five,five,five,open,1426,Speakers
0.458333333,56.14267049,0.191666667,0.418181818,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,closed,five,5,horizontal,-3,five,five,five,closed,1427,Speakers
0.35,70.9953903,0.016666667,0.047619048,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,open,seven,7,horizontal,-1,seven,seven,seven,open,1429,Speakers
0.533333333,75.00395866,0,0,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1430,Speakers
0.35,100.6047234,0.058333333,0.166666667,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,open,nine,9,horizontal,1,nine,nine,nine,open,1432,Speakers
0.416666667,90.06465168,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,closed,nine,9,horizontal,1,nine,nine,nine,closed,1433,Speakers
0.491666667,117.6370051,0.075,0.152542373,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1435,Speakers
0.475,117.4954605,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_006.csv,91,2,6,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1436,Speakers
0.358333333,55.14369314,0,0,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,open,five,5,horizontal,-3,five,five,five,open,1438,Speakers
0.491666667,56.08523546,0.375,0.762711864,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,closed,five,5,horizontal,-3,five,five,five,closed,1439,Speakers
0.45,79.49405988,0.075,0.166666667,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,open,seven,7,horizontal,-1,seven,seven,seven,open,1441,Speakers
0.375,65.15014193,0.1,0.266666667,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1442,Speakers
0.458333333,94.31569537,0.05,0.109090909,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,open,nine,9,horizontal,1,nine,nine,nine,open,1444,Speakers
0.475,85.89921758,0.008333333,0.01754386,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,closed,nine,9,horizontal,1,nine,nine,nine,closed,1445,Speakers
0.391666667,109.2095533,0.391666667,1,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1447,Speakers
0.391666667,108.1472721,0.391666667,1,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_007.csv,91,2,7,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1448,Speakers
0.433333333,55.88520165,0.308333333,0.711538462,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,open,five,5,horizontal,-3,five,five,five,open,1450,Speakers
0.416666667,46.45164469,0.3,0.72,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,closed,five,5,horizontal,-3,five,five,five,closed,1451,Speakers
0.591666667,75.18189596,0.575,0.971830986,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,open,seven,7,horizontal,-1,seven,seven,seven,open,1453,Speakers
0.416666667,76.86824408,0,0,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1454,Speakers
0.45,91.17330575,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,open,nine,9,horizontal,1,nine,nine,nine,open,1456,Speakers
0.575,82.63624125,0.225,0.391304348,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,closed,nine,9,horizontal,1,nine,nine,nine,closed,1457,Speakers
0.45,108.7280647,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1459,Speakers
0.408333333,107.1400705,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_091/GRI_091-SESSION_002-TRIAL_009.csv,91,2,9,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1460,Speakers
0.533333333,85.60325737,0,0,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,open,five,5,horizontal,-3,five,five,five,open,1462,Speakers
0.533333333,68.49898727,0.208333333,0.390625,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,closed,five,5,horizontal,-3,five,five,five,closed,1463,Speakers
0.5,104.7674158,0.25,0.5,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,open,seven,7,horizontal,-1,seven,seven,seven,open,1465,Speakers
0.458333333,86.71907021,0.3,0.654545455,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1466,Speakers
0.516666667,118.2803348,0.375,0.725806452,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,open,nine,9,horizontal,1,nine,nine,nine,open,1468,Speakers
0.475,116.7860169,0.166666667,0.350877193,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,closed,nine,9,horizontal,1,nine,nine,nine,closed,1469,Speakers
0.575,129.699031,0.033333333,0.057971014,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1471,Speakers
0.55,122.9846983,0.466666667,0.848484848,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_003.csv,92,1,3,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1472,Speakers
0.5,74.18746297,0.033333333,0.066666667,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,open,five,5,horizontal,-3,five,five,five,open,1474,Speakers
0.475,76.55572742,0.416666667,0.877192982,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,closed,five,5,horizontal,-3,five,five,five,closed,1475,Speakers
0.616666667,106.943887,0.141666667,0.22972973,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,open,seven,7,horizontal,-1,seven,seven,seven,open,1477,Speakers
0.516666667,95.60237029,0.408333333,0.790322581,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1478,Speakers
0.458333333,112.5202068,0.066666667,0.145454545,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,open,nine,9,horizontal,1,nine,nine,nine,open,1480,Speakers
0.55,115.4369554,0.108333333,0.196969697,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,closed,nine,9,horizontal,1,nine,nine,nine,closed,1481,Speakers
0.475,120.6473374,0.258333333,0.543859649,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1483,Speakers
0.516666667,126.1372758,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_004.csv,92,1,4,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1484,Speakers
0.533333333,124.8536679,0,0,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,open,five,5,horizontal,-3,five,five,five,open,1486,Speakers
0.633333333,71.08698545,0.633333333,1,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,closed,five,5,horizontal,-3,five,five,five,closed,1487,Speakers
0.758333333,97.79816002,0.483333333,0.637362637,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,open,seven,7,horizontal,-1,seven,seven,seven,open,1489,Speakers
0.475,94.20362126,0.15,0.315789474,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1490,Speakers
0.533333333,119.1308992,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,open,nine,9,horizontal,1,nine,nine,nine,open,1492,Speakers
0.616666667,105.5313865,0.075,0.121621622,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,closed,nine,9,horizontal,1,nine,nine,nine,closed,1493,Speakers
0.591666667,130.0697465,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1495,Speakers
0.591666667,86.01364754,0.591666667,1,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_001-TRIAL_005.csv,92,1,5,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1496,Speakers
0.575,75.02984358,0.025,0.043478261,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,open,five,5,horizontal,-3,five,five,five,open,1498,Speakers
0.516666667,67.61540741,0.241666667,0.467741935,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,closed,five,5,horizontal,-3,five,five,five,closed,1499,Speakers
0.433333333,93.61106125,0.058333333,0.134615385,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,open,seven,7,horizontal,-1,seven,seven,seven,open,1501,Speakers
0.608333333,90.49259604,0,0,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1502,Speakers
0.55,113.5352641,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,open,nine,9,horizontal,1,nine,nine,nine,open,1504,Speakers
0.45,114.5628401,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,closed,nine,9,horizontal,1,nine,nine,nine,closed,1505,Speakers
0.55,128.6000694,0.083333333,0.151515152,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1507,Speakers
0.633333333,123.7567133,0.333333333,0.526315789,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_006.csv,92,2,6,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1508,Speakers
0.616666667,76.10770021,0.616666667,1,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,open,five,5,horizontal,-3,five,five,five,open,1510,Speakers
0.475,63.34649785,0,0,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,closed,five,5,horizontal,-3,five,five,five,closed,1511,Speakers
0.516666667,95.85725732,0.025,0.048387097,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,open,seven,7,horizontal,-1,seven,seven,seven,open,1513,Speakers
0.508333333,80.58560811,0.325,0.639344262,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1514,Speakers
0.55,107.0053459,0,0,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,open,nine,9,horizontal,1,nine,nine,nine,open,1516,Speakers
0.575,104.6827536,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,closed,nine,9,horizontal,1,nine,nine,nine,closed,1517,Speakers
0.575,126.9333774,0.575,1,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1519,Speakers
0.475,121.4466714,0.083333333,0.175438596,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_007.csv,92,2,7,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1520,Speakers
0.433333333,64.75842998,0.025,0.057692308,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,open,five,5,horizontal,-3,five,five,five,open,1522,Speakers
0.425,53.63543503,0.208333333,0.490196078,3,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,closed,five,5,horizontal,-3,five,five,five,closed,1523,Speakers
0.525,80.76297218,0.4,0.761904762,5,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,open,seven,7,horizontal,-1,seven,seven,seven,open,1525,Speakers
0.533333333,84.92823477,0,0,6,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,closed,seven,7,horizontal,-1,seven,seven,seven,closed,1526,Speakers
0.45,104.8514706,0.208333333,0.462962963,8,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,open,nine,9,horizontal,1,nine,nine,nine,open,1528,Speakers
0.508333333,99.07105124,0,0,9,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,closed,nine,9,horizontal,1,nine,nine,nine,closed,1529,Speakers
0.533333333,115.5973016,0,0,11,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,1531,Speakers
0.458333333,127.3092974,0,0,12,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_092/GRI_092-SESSION_002-TRIAL_008.csv,92,2,8,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,1532,Speakers
0.391666667,59.05631022,0.033333333,0.085106383,2,ESTIMATION,STEADY,NA,0,./ABtestENG/GRI_095/GRI_095-SESSION_002-TRIAL_002.csv,95,2,2,open,five,5,horizontal,-3,five,five,five,open,1534,Speakers
